어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
형상-적,단어,한자어,形象的/形像的,"한자 形象的
/(병기) /
한자 形像的
","[Ⅰ]「명사」
[Ⅱ]「관형사」
","[Ⅰ]형상에 바탕을 두는 것.
[Ⅱ]형상에 바탕을 두는.
"
형상적^인식,구,한자어,形象的認識,"한자 形象的認識
","「품사 없음」
","사실이나 현상을 인식할 때에 개념이나 범주에 의하지 않고 생생한 예술적 형상에 의하여 본질을 인식하는 일.
"
형상적^형식,구,한자어,形象的形式,"한자 形象的形式
","「품사 없음」
","인간 생활과 사회 현실을 예술적 형상을 통하여 사실 그대로 그려 내는 문학예술의 고유 형식.
"
형상적^환원,구,한자어,形象的還元,"한자 形象的還元
","「품사 없음」
","후설의 현상학에서, 경험적 사실에서 우연적 사실성을 없애고 본질의 세계에 이르는 방법적 조작. 이것으로써 형상적 인식, 곧 본질적 인식을 얻어 사실학으로부터 형상학에 들어간다고 한다.
"
형상-하다,단어,혼종어,形象하다/形像하다,"한자 形象
고유어 하다
/(병기) /
한자 形像
고유어 하다
","「동사」
","마음과 감각에 의하여 떠오르는 대상의 모습을 떠올리거나 표현하다.
"
형상-학,단어,한자어,形相學,"한자 形相學
","「명사」
","사실에 따르면서 본질을 구명하는 학문. 대상의 본질을 다루는 것을 존재학, 의식의 본질을 다루는 것을 현상학이라 한다.
"
형상-화,단어,한자어,形象化,"한자 形象化
","「명사」
","형체로는 분명히 나타나 있지 않은 것을 어떤 방법이나 매체를 통하여 구체적이고 명확한 형상으로 나타냄. 특히 어떤 소재를 예술적으로 재창조하는 것을 이른다.
"
형상화-되다,단어,혼종어,形象化되다,"한자 形象化
고유어 되다
","「동사」
","형체로는 분명히 나타나 있지 않은 것이 어떤 방법이나 매체를 통하여 구체적이고 명확한 형상으로 나타나다. 특히 어떤 소재가 예술적으로 재창조되는 일을 이른다.
"
형상화-하다,단어,혼종어,形象化하다,"한자 形象化
고유어 하다
","「동사」
","형체로는 분명히 나타나 있지 않은 것을 어떤 방법이나 매체를 통하여 구체적이고 명확한 형상으로 나타내다. 특히 어떤 소재를 예술적으로 재창조하는 일을 이른다.
"
형색,단어,한자어,形色,"한자 形色
","「명사」
","「1」형상과 빛깔을 아울러 이르는 말. 또는 그것을 지닌 사람.
「2」얼굴빛이나 표정.
"
형서,단어,한자어,刑書,"한자 刑書
","「명사」
","형벌 규정을 적어 놓은 책. ≪대명률≫, ≪무원록≫, ≪경국대전≫, ≪대전통편≫ 따위가 있다.
"
형석,단어,한자어,螢石,"한자 螢石
","「명사」
","플루오린화 칼슘으로 이루어진 할로겐 광물. 등축 정계에 속하며, 육면체 또는 팔면체의 결정이나 덩어리 모양으로 난다. 유리 광택을 내고 무색투명하나 불순물에 따라 누런색·녹색·녹청색 따위를 띠며, 약하고 무르다. 플루오린의 원료, 유리 공업 재료, 야금제(冶金劑) 따위로 쓴다.
"
형석-채,단어,한자어,螢石彩,"한자 螢石彩
","「명사」
","도자기에 입히는, 홍채(紅彩)가 나는 잿물.
"
형설,단어,한자어,螢雪,"한자 螢雪
","「명사」
","차윤취형(車胤聚螢)과 손강영설(孫康映雪)을 아울러 이르는 말.
"
형설지공,단어,한자어,螢雪之功,"한자 螢雪之功
","「명사」
","반딧불·눈과 함께 하는 노력이라는 뜻으로, 고생을 하면서 부지런하고 꾸준하게 공부하는 자세를 이르는 말. 중국≪진서(晉書)≫의 <차윤전(車胤傳)>·<손강전(孫康傳)>에 나오는 말로, 진나라 차윤(車胤)이 반딧불을 모아 그 불빛으로 글을 읽고, 손강(孫康)이 가난하여 겨울밤에는 눈빛에 비추어 글을 읽었다는 고사에서 유래한다.
"
형성(01),단어,한자어,形成,"한자 形成
","「명사」
","어떤 형상을 이룸.
"
형성(02),단어,한자어,形性,"한자 形性
","「명사」
","사람이나 동물의 형상을 이루는 육신과 타고난 성품.
"
형성(03),단어,한자어,形聲,"한자 形聲
","「명사」
","「1」한자 육서(六書)의 하나. 두 글자를 합하여 새 글자를 만드는 방법으로, 한쪽은 뜻을 나타내고 다른 쪽은 음을 나타낸다. ‘銅’자에서 ‘金’은 금속의 뜻을 나타내고 ‘同’은 음을 나타내는 따위이다.
「2」형성(形聲)의 방법으로 만든 한자. 한자의 약 80%가 이에 속한다.
"
형성^가격,구,한자어,形成價格,"한자 形成價格
","「품사 없음」
","가격을 구성하는 각 요소들의 합에 이윤을 더하여 국가가 인위적으로 정하는 가격.
"
형성-권,단어,한자어,形成權,"한자 形成權
","「명사」
","권리자의 일방적 의사 표시에 의하여 일정한 법률 효과가 일어나게 하는 권리. 취소권, 해제권 따위이다.
"
형성-기,단어,한자어,形成期,"한자 形成期
","「명사」
","어떤 사물이 형성되는 시기나 그 기간.
"
형성-되다,단어,혼종어,形成되다,"한자 形成
고유어 되다
","「동사」
","어떤 형상이 이루어지다.
"
형성-력,단어,한자어,形成力,"한자 形成力
","「명사」
","「1」어떤 형상을 이룰 수 있는 힘.
「2」형성 판결이 확정한 결과로서, 어떤 법률 상태를 발생하게 하는 효력. 당사자뿐만 아니라 일반적으로 제삼자에게도 미친다.
"
형성의^소,구,혼종어,形成의訴,"한자 形成
고유어 의
한자 訴
","「품사 없음」
","기존 법률관계의 변경 또는 새로운 법률관계의 발생을 선언하는 판결의 청구. 혼인의 취소나 상속인의 폐제(廢除), 회사 설립 무효의 소(訴) 따위이다.
"
형성^이상,구,한자어,形成異常,"한자 形成異常
","「품사 없음」
","종양 조직의 구조가 정상 조직과 다른 성질.
"
형성-자,단어,한자어,形聲字,"한자 形聲字
","「명사」
","형성(形聲)의 방법으로 만든 한자. 한자의 약 80%가 이에 속한다.
"
형성-죄,단어,한자어,形成罪,"한자 形成罪
","「명사」
","악(惡)임을 알면서 범한 죄.
"
형성-체,단어,한자어,形成體,"한자 形成體
","「명사」
","척추동물의 초기 발생 단계에서 형태 형성의 가장 중심이 되는 부분.
"
형성-층,단어,한자어,形成層,"한자 形成層
","「명사」
","쌍떡잎식물이나 겉씨식물, 일부 외떡잎식물과 양치식물의 줄기나 뿌리의 물관부와 체관부 사이에 있는 분열 조직. 왕성한 세포 분열이 이루어져 안쪽에 물관부, 바깥쪽에 체관부를 만든다.
"
형성^판결,구,한자어,形成判決,"한자 形成判決
","「품사 없음」
","민사 사건에서, 형성의 소(訴)에 대하여 원고의 청구를 받아들여 어떤 법률 상태의 변경을 선언하는 판결. 이혼의 판결 따위이다.
"
형성-하다,단어,혼종어,形成하다,"한자 形成
고유어 하다
","「동사」
","어떤 형상을 이루다.
"
형성-학,단어,한자어,形成學,"한자 形成學
","「명사」
","사실에 따르면서 본질을 구명하는 학문. 대상의 본질을 다루는 것을 존재학, 의식의 본질을 다루는 것을 현상학이라 한다.
"
형성^행위,구,한자어,形成行爲,"한자 形成行爲
","「품사 없음」
","권리나 권리 능력 따위를 설정·변경하는 행위. 행정 관청이 행하는 공무원의 임명이나 공법인의 설립, 사법(私法)에서의 형성권을 행사하는 행위 따위이다.
"
형세,단어,한자어,形勢,"한자 形勢
","「명사」
","「1」살림살이의 형편.
「2」일이 되어 가는 형편.
「3」기운차게 뻗치는 모양이나 상태.
「4」풍수지리에서, 산의 모양과 지세를 이르는 말.
"
형세-도,단어,한자어,形勢圖,"한자 形勢圖
","「명사」
","형세를 표시한 그림이나 지도.
"
형소,단어,한자어,刑訴,"한자 刑訴
","「명사」
","‘형사 소송’을 줄여 이르는 말.
"
형소-법,단어,한자어,刑訴法,"한자 刑訴法
","「명사」
","‘형사 소송법’을 줄여 이르는 말.
"
형수,단어,한자어,兄嫂,"한자 兄嫂
","「명사」
","「1」같은 부모에게서 태어난 사이거나 일가친척 가운데 항렬이 같은 남자들 사이에서 형의 아내를 이르는 말. 친형수가 아닐 때는 육촌 형수, 사촌 형수, 이종 형수, 고종 형수 등과 같이 촌수를 따져 이른다.
「2」남남의 남자끼리 형뻘이 되는 사람의 아내를 정답게 이르는 말.
"
형수-님,단어,혼종어,兄嫂님,"한자 兄嫂
고유어 님
","「명사」
","「1」‘형수「1」’를 높여 이르거나 부르는 말.
「2」‘형수「2」’를 높여 이르거나 부르는 말.
"
형수-씨,단어,한자어,兄嫂氏,"한자 兄嫂氏
","「명사」
","남남의 남자끼리 형뻘이 되는 남자의 아내를 이르거나 부르는 말.
"
형승,단어,한자어,形勝,"한자 形勝
","「명사」
","「1」지세나 풍경이 뛰어남. 또는 뛰어난 지세나 풍경.
「2」지세(地勢)가 군사적으로 아주 중요한 곳.
"
형승지국,단어,한자어,形勝之國,"한자 形勝之國
","「명사」
","지세가 좋아서 싸우면 이길 만한 자리에 있는 나라.
"
형승지지,단어,한자어,形勝之地,"한자 形勝之地
","「명사」
","지세나 풍경이 아주 뛰어난 땅.
"
형승-하다,단어,혼종어,形勝하다,"한자 形勝
고유어 하다
","「형용사」
","지세나 풍경이 뛰어나다.
"
형식(01),단어,한자어,形式,"한자 形式
","「명사」
","「1」사물이 외부로 나타나 보이는 모양.
「2」일을 할 때의 일정한 절차나 양식 또는 한 무리의 사물을 특징짓는 데에 공통적으로 갖춘 모양.
「3」다양한 요소를 총괄하는 통일 원리. 사물의 본질을 이루는 것으로 해석된다.
「4」시간, 공간, 범주(範疇) 따위와 같이 사상(事象)을 성립하게 하는 선험적인 조건.
「5」개개의 논증이 지니고 있는 그 논증을 타당하게 하는 논리적 구조.
"
형식(02),단어,한자어,型式,"한자 型式
","「명사」
","자동차, 기구 따위의 구조나 외형의 특징을 이루는 형태.
"
형식^과학,구,한자어,形式科學,"한자 形式科學
","「품사 없음」
","경험적 사실이나 경험적 개념을 대상으로 하지 않는 과학. 형식 논리학 따위가 이에 속한다.
"
형식^논리,구,한자어,形式論理,"한자 形式論理
","「품사 없음」
","올바른 논증의 형식적 구조를 연구하는 학문. 변증법적 논리학 따위의 경험 내용에 관한 논리학에 대립되는 것으로, 경험이나 사실의 내용에는 관여함이 없이 오직 사유의 형식에만 관여한다. 아리스토텔레스 이래, 연역 추리를 중심으로 발전하여 전통적으로는 삼단 논법을 중심으로 타당한 사유 형식 일반을 다루었으며, 현대의 기호 논리학에서는 이것을 기호의 수학적 연산 체계로 발전시켰다.
"
형식^논리학,구,한자어,形式論理學,"한자 形式論理學
","「품사 없음」
","올바른 논증의 형식적 구조를 연구하는 학문. 변증법적 논리학 따위의 경험 내용에 관한 논리학에 대립되는 것으로, 경험이나 사실의 내용에는 관여함이 없이 오직 사유의 형식에만 관여한다. 아리스토텔레스 이래, 연역 추리를 중심으로 발전하여 전통적으로는 삼단 논법을 중심으로 타당한 사유 형식 일반을 다루었으며, 현대의 기호 논리학에서는 이것을 기호의 수학적 연산 체계로 발전시켰다.
"
형식^도야,구,한자어,形式陶冶,"한자 形式陶冶
","「품사 없음」
","지각, 추리력, 기억력, 상상력, 감정 등 학습자의 정신적 능력을 기르는 데에 중점을 두는 교육 방법.
"
형식-론,단어,한자어,形式論,"한자 形式論
","「명사」
","형식에 관한 이론.
"
형식^명사,구,한자어,形式名詞,"한자 形式名詞
","「품사 없음」
","의미가 형식적이어서 다른 말 아래에 기대어 쓰이는 명사. ‘것’, ‘따름’, ‘뿐’, ‘데’ 따위가 있다.
"
형식-미,단어,한자어,形式美,"한자 形式美
","「명사」
","예술 작품에서 겉으로 드러나는 조화, 균형, 율동 따위의 미.
"
형식^미학,구,한자어,形式美學,"한자 形式美學
","「품사 없음」
","예술에서의 아름다움은 오직 작품의 감각적 형식에 있거나 감각적 소재의 상호 관계에 있다고 하는 미학 이론.
"
형식-범,단어,한자어,形式犯,"한자 形式犯
","「명사」
","결과의 발생이 필요하지 않고 단지 일정한 행위만 있으면 성립하는 범죄. 주거 침입죄, 음란죄, 위증죄 따위가 있다.
"
형식-법,단어,한자어,形式法,"한자 形式法
","「명사」
","권리, 의무를 운용하는 절차를 규정한 법률. 민사 소송법, 형사 소송법 따위이다.
"
형식-부,단어,한자어,形式部,"한자 形式部
","「명사」
","실질 형태소에 붙어 주로 말과 말 사이의 관계를 표시하는 형태소. 조사, 어미 따위가 있다.
"
형식^불변의^원리,구,혼종어,形式不變의原理,"한자 形式不變
고유어 의
한자 原理
","「품사 없음」
","자연수에서 정수, 유리수, 실수, 복소수로 수를 확장하여도 결합, 교환, 분배의 법칙이 보존된다는 원리.
"
형식^사회학,구,한자어,形式社會學,"한자 形式社會學
","「품사 없음」
","사람들의 목적이나 관심이 사회화되는 경우의 심적 상호 작용을 연구하는 학문. 사회학의 한 분야이다. 독일의 지멜이 주장하였으며, 19세기 말부터 1920년대까지 주로 독일을 중심으로 발전하였다.
"
