어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
곤각,단어,한자어,困却,"한자 困却
","「명사」
","곤란하거나 고생스럽게 삶.
"
곤갈,단어,한자어,困竭/困渴,"한자 困竭
/(병기) /
한자 困渴
","「명사」
","재물이 다 떨어져 곤궁함.
"
곤강,단어,한자어,崑腔,"한자 崑腔
","「명사」
","중국의 고전 극 양식의 하나. 장쑤성(江蘇省) 곤산현(崑山縣)의 위양보(魏良輔)가 남곡의 익양강(弋陽腔)과 해염강(海鹽腔)을 본떠서 만든 것으로, 한때 북곡을 병합할 정도로 성행하였으나 19세기 초부터 경극에 눌려 쇠퇴하였다.
"
곤겸,단어,한자어,髡鉗,"한자 髡鉗
","「명사」
","옛 중국에서 과하던 형벌의 하나. 머리를 깎고 목에 칼을 씌우던 형벌이다.
"
곤경,단어,한자어,困境,"한자 困境
","「명사」
","어려운 형편이나 처지.
"
곤곡,단어,한자어,崑曲,"한자 崑曲
","「명사」
","중국의 고전 극 양식의 하나. 장쑤성(江蘇省) 곤산현(崑山縣)의 위양보(魏良輔)가 남곡의 익양강(弋陽腔)과 해염강(海鹽腔)을 본떠서 만든 것으로, 한때 북곡을 병합할 정도로 성행하였으나 19세기 초부터 경극에 눌려 쇠퇴하였다.
"
곤골,단어,한자어,臗骨,"한자 臗骨
","「명사」
","‘관골01’의 원말.
"
곤관,단어,한자어,悃款,"한자 悃款
","「명사」
","최선을 다하려는 참되고 성실한 마음이 있음.
"
곤괘,단어,한자어,困卦,"한자 困卦
","「명사」
","육십사괘의 하나. 태괘(兌卦)와 감괘(坎卦)가 거듭된 것으로 못에 물이 없음을 뜻한다.
"
곤구,단어,한자어,綑屨,"한자 綑屨
","「명사」
","짚신을 삼음.
"
곤구직석,단어,한자어,綑屨織席,"한자 綑屨織席
","「명사」
","짚신을 삼고 돗자리를 짬.
"
곤궁,단어,한자어,困窮,"한자 困窮
","「명사」
","「1」가난하여 살림이 구차함.
「2」처지가 이러지도 저러지도 못하게 난처하고 딱함.
"
곤극,단어,한자어,坤極,"한자 坤極
","「명사」
","황후의 지위.
"
곤기,단어,한자어,困氣,"한자 困氣
","「명사」
","고단한 기색이나 느낌.
"
곤난,단어,한자어,困難,"한자 困難
","「명사」
","→ 곤란.
"
곤난진니,단어,고유어,,,"「명사」
","→ 샛서방.
"
곤녕지곡,단어,한자어,坤寧之曲,"한자 坤寧之曲
","「명사」
","조선 순조 28년(1828)에 자경전에서 왕세자가 두 번째 술잔을 드릴 때 연주하였던 반주 음악.
"
곤달걀,단어,고유어,,,"「명사」
","곯은 달걀.
"
곤달비,단어,고유어,,,"「명사」
","국화과의 여러해살이풀. 높이는 60~100cm이며, 근생엽은 잎줄기가 길고 경엽은 작고 여리다. 8~9월에 노란 두상화가 줄기 끝에 총상(總狀) 화서로 핀다. 어린잎은 식용하고 뿌리는 부인병 치료에 쓴다. 깊은 산에서 자라는데 한국의 전남, 일본 등지에 분포한다.
"
곤당,단어,한자어,褌襠,"한자 褌襠
","「명사」
","바지 속에 껴입는 고의.
"
곤대,단어,고유어,,,"「명사」
","‘고운대’의 준말.
"
곤대머리질,단어,고유어,,,"「명사」
","→ 곤댓짓.
"
곤댓국,단어,고유어,,,"「명사」
","‘고운댓국’의 준말.
"
곤댓짓,단어,고유어,,,"「명사」
","뽐내어 우쭐거리며 하는 고갯짓.
"
곤덕,단어,한자어,坤德,"한자 坤德
","「명사」
","황후나 왕후의 덕.
"
곤도,단어,한자어,坤道,"한자 坤道
","「명사」
","「1」대지(大地)의 도(道).
「2」여자가 지켜야 할 도리.
"
곤도성녀,단어,한자어,坤道成女,"한자 坤道成女
","「명사」
","음성(陰性)인 곤도를 얻은 자가 여성이 됨.
"
곤독,단어,한자어,困篤,"한자 困篤
","「명사」
","병이 매우 심함.
"
곤돈,단어,한자어,困敦,"한자 困敦
","「명사」
","고갑자(古甲子)에서, 지지(地支)의 첫째인 자(子)를 이르는 말.
"
곤돌막,단어,혼종어,곤돌幕,"고유어 곤돌
한자 幕
","「명사」
","→ 오막살이.
"
곤두,단어,고유어,,,"「명사」
","몸이 뒤집혀 갑자기 거꾸로 내리박히는 일.
"
곤두기침,단어,고유어,,,"「명사」
","소리가 높고 날카롭게 하는 기침.
"
곤두꾼,단어,고유어,,,"「명사」
","땅재주꾼의 우두머리.
"
곤두박이,단어,고유어,,,"「명사」
","높은 데서 떨어지는 일. 또는 그런 상태.
"
곤두박질,단어,고유어,,,"「명사」
","「1」몸이 뒤집혀 갑자기 거꾸로 내리박히는 일.
「2」좋지 못한 상태로 급히 떨어짐을 비유적으로 이르는 말.
"
곤두배,단어,혼종어,곤두輩,"고유어 곤두
한자 輩
","「명사」
","놀이 패의 하나. 솟대쟁이패와 비슷하다.
"
곤두자,단어,고유어,,,"「명사」
","뛰거나 넘거나 거꾸로 서는 따위의 땅재주를 하는 광대.
"
곤두잡이,단어,고유어,,,"「명사」
","→ 곤두박이.
"
곤두질,단어,고유어,,,"「명사」
","몸이 뒤집혀 갑자기 거꾸로 내리박히는 일.
"
곤두짓,단어,고유어,,,"「명사」
","뛰거나 넘거나 거꾸로 서는 따위의 땅재주.
"
곤드기장원,단어,혼종어,곤드기壯元,"고유어 곤드기
한자 壯元
","「명사」
","노름판에서, 서로 비기게 된 일.
"
곤드족,단어,혼종어,Gond族,"안 밝힘 Gond
한자 族
","「명사」
","인도 남부 데칸고원의 한 지방에 사는 종족. 검은 갈색 피부에 키가 작고 머리가 길고 코가 펑퍼짐하며, 언어는 드라비다어를 사용한다.
"
곤들막,단어,혼종어,곤들幕,"고유어 곤들
한자 幕
","「명사」
","→ 오막살이.
"
곤들매기,단어,고유어,,,"「명사」
","연어과의 민물고기. 몸의 길이는 30cm 정도이고 송어와 비슷하나 조금 작으며, 누런 갈색에 흰 점무늬가 있는데 배 쪽은 희다. 식용하며 강 상류의 맑은 물에 사는데 한국의 압록강과 두만강, 일본, 미국 등지에 분포한다.
"
곤때,단어,고유어,,,"「명사」
","‘고운때’의 준말.
"
곤란,단어,한자어,困難▽,"한자 困難▽
","「명사」
","사정이 몹시 딱하고 어려움. 또는 그런 일.
"
곤룡포,단어,한자어,衮龍袍,"한자 衮龍袍
","「명사」
","임금이 입던 정복. 누런빛이나 붉은빛의 비단으로 지었으며, 가슴과 등과 어깨에 용의 무늬를 수놓았다.
"
곤륜,단어,한자어,崑崙,"한자 崑崙
","「명사」
","「1」중국의 옛 문헌 ≪서경≫에 나오는, 칭하이성(靑海省) 부근에 살던 민족.
「2」중국에서, 한(漢)나라 때 이후부터 남양(南洋)에서 온 흑인을 이르는 말.
「3」중국 전설상의 높은 산. 중국의 서쪽에 있으며, 옥(玉)이 난다고 한다. 전국(戰國) 시대 말기부터는 서왕모(西王母)가 살며 불사(不死)의 물이 흐른다고 믿어졌다.
「4」가회톱의 뿌리를 한방에서 이르는 말. 창독과 화상을 치료하는 데에 쓴다.
"
곤륜노,단어,한자어,崑崙奴,"한자 崑崙奴
","「명사」
","중국에서, 한(漢)나라 때 이후부터 남양(南洋)에서 온 흑인을 이르는 말.
"
곤륜산,단어,한자어,崑崙山,"한자 崑崙山
","「명사」
","중국 전설상의 높은 산. 중국의 서쪽에 있으며, 옥(玉)이 난다고 한다. 전국(戰國) 시대 말기부터는 서왕모(西王母)가 살며 불사(不死)의 물이 흐른다고 믿어졌다.
"
곤륜산맥,단어,한자어,崑崙山脈,"한자 崑崙山脈
","「명사」
","→ 쿤룬산맥.
"
곤릉,단어,한자어,坤陵,"한자 坤陵
","「명사」
","인천광역시 강화군에 있는, 고려 강종의 비 유씨의 능이다. 우리나라 사적으로, 사적 정식 명칭은 ‘강화 곤릉’이다.
"
곤리도,단어,한자어,昆里島,"한자 昆里島
","「명사」
","경상남도 통영시 산양면 곤리에 있는 섬. 연안 일대는 부근 바다에서 행하는 수산업의 중심지이며, 특히 굴과 김의 양식이 활발하다. 면적은 11.9㎢.
"
곤마,단어,한자어,困馬,"한자 困馬
","「명사」
","「1」사람이 오래 타서 지친 말.
「2」바둑에서, 살아나기 어려운 돌.
"
곤면,단어,한자어,衮冕,"한자 衮冕
","「명사」
","곤룡포와 면류관을 아울러 이르는 말.
"
곤명,단어,한자어,坤命,"한자 坤命
","「명사」
","「1」토속 신앙이나 점술에서, 여자가 태어난 해를 이르는 말.
「2」축원문에서, ‘여자02’를 이르는 말.
"
곤박,단어,한자어,困薄,"한자 困薄
","「명사」
","몸이 피곤하고 쇠약함.
"
곤반,단어,고유어,,,"「명사」
","→ 원놀음.
"
곤방,단어,한자어,坤方,"한자 坤方
","「명사」
","「1」팔방의 하나. 정남(正南)과 정서(正西) 한가운데를 중심으로 한 45도 안의 방향이다.
「2」이십사방위의 하나. 정남(正南)과 정서(正西) 한가운데를 중심으로 한 15도 각도 안의 방향이다.
"
곤법,단어,한자어,壼法,"한자 壼法
","「명사」
","궁중에서, 후궁(後宮)의 규율을 이르던 말.
"
곤보,단어,한자어,困步,"한자 困步
","「명사」
","기운이 없어서 가까스로 걷는 걸음.
"
곤복,단어,한자어,衮服,"한자 衮服
","「명사」
","임금이 입던 정복. 누런빛이나 붉은빛의 비단으로 지었으며, 가슴과 등과 어깨에 용의 무늬를 수놓았다.
"
곤봉,단어,한자어,棍棒,"한자 棍棒
","「명사」
","「1」나무 따위로 짤막하게 만든 몽둥이. 주로 상대를 타격하는 무기로 쓰인다.
「2」무예육기의 하나.
「3」체조에 쓰는 기구의 하나. 벚나무, 박달나무 따위의 단단한 나무를 깎아서 손잡이 부분은 가늘게 만들고 그 반대쪽은 굵게 만든 것으로, 몸을 풀 때나 리듬 체조에 쓴다.
"
곤봉납작맵시벌,단어,혼종어,棍棒납작맵시벌,"한자 棍棒
고유어 납작맵시벌
","「명사」
","맵시벌과의 곤충. 몸의 길이는 2.4~2.7cm이며, 암컷은 검은색이고 수컷은 머리 부분이 누런색이고 검은색의 가는 줄이 있다. 하늘소의 애벌레에 기생하는데 한국, 일본, 유럽, 시베리아 등지에 분포한다.
"
곤봉두,단어,한자어,棍棒頭,"한자 棍棒頭
","「명사」
","막대기 끝에 꽂아서 무기로 쓰던 석기. 바퀴날 도끼, 톱니날 도끼가 이에 속한다.
"
곤봉산,단어,한자어,坤峯山,"한자 坤峯山
","「명사」
","함경북도 무산군 어하면과 부령군 서상면 사이에 있는 산. 함경산맥에 속하며, 두만강의 지류인 성천수, 서두수 따위가 시작하는 곳이다. 높이는 1,927미터.
"
곤봉자루맵시벌,단어,혼종어,棍棒자루맵시벌,"한자 棍棒
고유어 자루맵시벌
","「명사」
","맵시벌과의 곤충. 암컷의 몸의 길이는 3.5cm 정도이며, 두흉부는 검은색, 날개는 옅은 황적색이다. 산누에나방의 애벌레에 기생하는데 한국, 일본 등지에 분포한다.
"
곤봉지,단어,한자어,棍棒指,"한자 棍棒指
","「명사」
","손가락 끝이 둥그렇게 굵어져서 북채 또는 곤봉의 끄트머리 모양으로 되는 증상. 심장병이나 만성 기관지 확장증 따위의 호흡기병을 앓는 사람에게 나타난다.
"
곤봉질,단어,혼종어,棍棒질,"한자 棍棒
고유어 질
","「명사」
","곤봉으로 때리는 일.
"
곤봉호리벌과,단어,혼종어,棍棒호리벌科,"한자 棍棒
고유어 호리벌
한자 科
","「명사」
","곤충강 벌목의 한 과. 중형으로 맵시벌과 비슷하나 더듬이가 짧다. 곤봉호리벌, 왜곤봉호리벌이 있다.
"
곤봉히드라,단어,혼종어,棍棒hydra,"한자 棍棒
영어 hydra
","「명사」
","곤봉히드라과의 하나. 줄기는 높이가 3cm 정도이며, 갈색이고 촉수는 20~30개이다. 군체는 연안의 바닷말이나 암석 따위에 붙어 있다.
"
곤불,단어,한자어,滾沸,"한자 滾沸
","「명사」
","힘이나 기세 따위가 세차게 북받쳐 오르거나 급히 솟아오름. 또는 그런 기세.
"
곤붕,단어,한자어,鯤鵬,"한자 鯤鵬
","「명사」
","≪장자≫에 나오는 상상의 큰 물고기와 새. 흔히 매우 큰 사물을 비유적으로 이를 때에 쓰는 말이다.
"
곤산,단어,한자어,崑山,"한자 崑山
","「명사」
","중국 전설상의 높은 산. 중국의 서쪽에 있으며, 옥(玉)이 난다고 한다. 전국(戰國) 시대 말기부터는 서왕모(西王母)가 살며 불사(不死)의 물이 흐른다고 믿어졌다.
"
곤산강,단어,한자어,崑山腔,"한자 崑山腔
","「명사」
","중국의 고전 극 양식의 하나. 장쑤성(江蘇省) 곤산현(崑山縣)의 위양보(魏良輔)가 남곡의 익양강(弋陽腔)과 해염강(海鹽腔)을 본떠서 만든 것으로, 한때 북곡을 병합할 정도로 성행하였으나 19세기 초부터 경극에 눌려 쇠퇴하였다.
"
곤삼절,단어,한자어,坤三絕,"한자 坤三絕
","「명사」
","효상(爻象)에서, 곤괘(坤卦)의 상형인 ‘<equ>&#x2637;</equ>’을 이르는 말.
"
곤상,단어,한자어,衮裳,"한자 衮裳
","「명사」
","고대에 천자(天子)가 입던 하의(下衣). 분미(粉米), 보(黼), 불(黻), 조(藻)의 수가 놓여 있다.
"
곤색,단어,혼종어,kon[紺]色,"일본어 kon[紺]
한자 色
","「명사」
","→ 감색02.
"
곤선명,단어,한자어,坤仙命,"한자 坤仙命
","「명사」
","점술에서, 죽은 여자가 태어난 해를 이르는 말.
"
곤소금,단어,고유어,,,"「명사」
","천일염을 물에 풀어서 잡물을 거르고 고아서 깨끗하게 만든 소금. 빛깔이 희고 맛이 약간 쓰다.
"
곤손,단어,한자어,昆孫,"한자 昆孫
","「명사」
","내손의 아들. 또는 현손의 손자.
"
곤쇠아비동갑,단어,혼종어,곤쇠아비同甲,"고유어 곤쇠아비
한자 同甲
","「명사」
","나이가 많고 흉측한 사람을 낮잡아 이르는 말.
"
곤수,단어,한자어,困睡,"한자 困睡
","「명사」
","곤히 잠. 또는 그렇게 자는 잠.
"
곤수유투,단어,한자어,困獸猶鬪,"한자 困獸猶鬪
","「명사」
","위급할 때는 아무리 약한 짐승이라도 싸우려고 덤빔.
"
곤시,단어,한자어,坤時,"한자 坤時
","「명사」
","이십사시(二十四時)의 열여섯째 시. 오후 두 시 반부터 세 시 반까지이다.
"
곤신풍,단어,한자어,坤申風,"한자 坤申風
","「명사」
","곤방(坤方)이나 신방(申方)에서 불어오는 바람이라는 뜻으로, ‘서남풍’을 이르는 말.
"
곤액,단어,한자어,困厄,"한자 困厄
","「명사」
","몹시 딱하고 어려운 사정과 재앙이 겹친 불운.
"
곤약,단어,한자어,菎蒻,"한자 菎蒻
","「명사」
","「1」구약나물의 땅속줄기를 가루를 내어, 거기에 석회유를 섞어 끓여서 만든 식품.
「2」천남성과의 여러해살이풀. 줄기는 높이가 1미터 정도이며, 여름에 자주색을 띤 갈색 꽃이 깔때기 모양의 포(苞)와 더불어 육수(肉穗) 화서로 핀다. 누런 갈색의 열매가 익으며 알줄기는 ‘구약구’라 하여 식용하고 점착제의 풀로 쓰기도 한다. 인도, 스리랑카가 원산지로 한국, 일본, 중국 등지에 분포한다.
"
곤약판,단어,한자어,菎蒻版,"한자 菎蒻版
","「명사」
","인쇄판의 하나. 우무에 글리세린 따위를 섞어 쪄서 평평하게 응고시킨 다음, 짙은 자줏빛 잉크로 인쇄하려는 글자를 써넣고 종이를 붙였다가 한참 만에 떼어 내고 백지를 얹어서 날염한다.
"
